year,S&P 100,S&P 500,S&P 600,Dow Jones,Nasdaq,Russell 2000,Barron's 400,Wilshire 5000
2013,1.0048673841738966,1.0056577290280186,1.0063315693793708,1.006829189256917,1.004350589399811,1.006615636715184,1.0,1.005811509079816
2014,1.0001076461705163,1.0006748388792472,0.9993241152022879,0.9992716340577915,0.9999846383601109,0.9993829134781348,1.0004166401035994,1.000783542547901
2015,0.9981202425528624,0.9989717313310743,1.0016077996796755,0.9985340320684544,1.0013391802735554,1.001580098485499,1.0024447510966907,0.9994764436787879
2016,0.9993236401004354,0.9996732459792875,0.999320118034105,1.00043273160405,0.9960213503080845,0.995768854945232,0.9981597923510448,0.9993621068546968
2017,1.0041344973168254,1.0041516782647304,1.0005681251272371,1.0034338858362575,1.0072315664427431,1.0016160739208821,1.003324975098407,1.0038355036230908
2018,0.9983068055674323,0.9990526635604003,1.0001805561622974,0.9980603296827587,1.0017647095319568,0.9996948576082544,1.0000713818384153,0.999074013197995
2019,1.0096728596588775,1.0101480591014798,1.0086124956865452,1.0090519623846532,1.012407063790437,1.0108661043529057,1.0098155848597543,1.0104687267147445
